Question ID,Question Number,Question Content,Image ID,User ID
b3045,1,Do you think most people find this book to be interesting?,15906,332
b3046,2,Is this setting in a private home or maybe in a public space?,15906,332
b3047,1,Do zebras stay together in herds?,365464,336
b3048,2,How many zebras are left in the world?,365464,336
b3049,1,What does this guy do for a living?,259366,341
b3050,2,Does this guy prefer cats or dogs as pets?,259366,341
b3051,1,Do you think that these are the dogs that we see surfing on Youtube?,29324,338
b3052,2,Do you think that this is someones first day surfing?,29324,338
b3053,1,What do you think the woman is drinking in the cup? ,314392,347
b3054,2,What room is the woman in? ,314392,347
b3055,1,Do you think they are really Scottish?,296233,343
b3056,2,Do you think they had a lot of family there?,296233,343
b3057,1,How much does it cost to take a train across the country?,24980,336
b3058,2,How much money does a train conductor make per year?,24980,336
b3059,1,"Did the woman on the right create the graffiti, or is she reporting it?",123949,346
b3060,2,"Does the woman on the right really look like that, or is there a photo filter involved?",123949,346
b3061,1,Do you think this giraffe likes little boys?,435011,334
b3062,2,What is this kid thinking about right now?,435011,334
b3063,1,What are those people talking about?,24980,337
b3064,2,How much do you think it takes to ride this?,24980,337
b3065,1,Is this in the wild or in an animal santurary?,365464,332
b3066,2,What does that zebra think when he looks at the camera?,365464,332
b3067,1,How much do you think the surf board cost? ,9771,347
b3068,2,How big is that wave? ,9771,347
b3069,1,Is biking in the city dangerous,459524,348
b3070,2,Are there still crosswalk guards,459524,348
b3071,1,Where do you think she got that flip phone?,484277,338
b3072,2,Do you think that phone can even take a photo?,484277,338
b3073,1,What do you think she did to her finger?,376731,342
b3074,2,Is that a purse in the basket? Perhaps she's been shopping or is getting ready to shop -- which do you think?,376731,342
b3075,1,Where is this graffiti located?,123949,341
b3076,2,What brand of hair care product does this woman use?,123949,341
b3077,1,What do giraffes normally eat?,149842,340
b3078,2,Would you be afraid to feed a giraffe with your hand? ,149842,340
b3079,1,Is he winning the tennis game?,542090,346
b3080,2,"How does he keep his outfit so clean, on that dirt court?",542090,346
b3081,1,When will the Covid-19 vaccine be available for children younger than 12?,340494,336
b3082,2,What events did Great Britain win in the 2020 Olympic games?,340494,336
b3083,1,Is she about to fall?,9771,337
b3084,2,What's on her surfboard?,9771,337
b3085,1,How does the background pattern affect the perceived size of the subject?,356868,344
b3086,2,How often do you think this person takes selfies through a mirror reflection?,356868,344
b3087,1,How high with the kite go? ,375809,347
b3088,2,What park are all the people at? ,375809,347
b3089,1,What do you think that she has in the bag?,376731,338
b3090,2,Where do you think that she is going?,376731,338
b3091,1,Do you think they are professionals?,363469,343
b3092,2,What team do you think they are from?,363469,343
b3093,1,Is this proof that she's cleaned the bathroom?,356868,346
b3094,2,Is this her first day on the job?,356868,346
b3095,1,How many games do you think the girl plays,418517,348
b3096,2,Is the military soldier cominng home,418517,348
b3097,1,Is this woman single or married?,375809,341
b3098,2,When was the grass last watered?,375809,341
b3099,1,I the umbrella for the rain or the sun? ,134344,347
b3100,2,Who do you think is taking the photo? ,134344,347
b3101,1,Do you think the giraffe will bite the man?,149842,332
b3102,2,Why would a wild animal get so close to humans?,149842,332
b3103,1,What game do you think they would rather be playing?,363469,334
b3104,2,What would happen if that mesh barrier wasn't there?,363469,334
b3105,1,Are there any other elephants near by? ,365703,347
b3106,2,How much does this elephant weigh? ,365703,347
b3107,1,How many people are helping do the dishes,42725,348
b3108,2,Do drying dishes help with cleaning,42725,348
b3109,1,Do you think this is a major league team?,363469,349
b3110,2,Did the batter hit it out of the ballpark?,363469,349
b3111,1,Does this woman live in an antique home?,314392,345
b3112,2,Does she have paw prints on her shirt?,314392,345
b3113,1,Are these people going somewhere or just standing around?,239928,344
b3114,2,How close do you think a horse feels comfortable standing to another horse?,239928,344
b3115,1,Which lady cooked the meal?,42725,352
b3116,2,HOw many people ate from the meal that was cooked,42725,352
b3117,1,Where do you think she is at?,134344,343
b3118,2,Do you think it's early morning or late afternoon?,134344,343
b3119,1,How old is too old to wash dishes by hand?,42725,340
b3120,2,Is washing dishes too tiring when you get old?,42725,340
b3121,1,Is she brushing his hair or attempting to play drums on his skull?,340494,342
b3122,2,I wonder what sport he liked the best at the Olympics.,340494,342
b3123,1,What are the rules of whatever game they're playing?,45524,341
b3124,2,Is the person in the blue hat thirsty right now?,45524,341
b3125,1,Do you think horses like to have people riding them?,239928,334
b3126,2,If you were a horse would you want to be one of these horses?,239928,334
b3127,1,Were any planes used in war?,163091,352
b3128,2,Which airplane is the oldest,163091,352
b3129,1,How many times do you think the elephant has done this?,50583,350
b3130,2,Do you think the man is both the owner and care taker of the elephant?,50583,350
b3131,1,Why is the lady on the right glaring so at the woman in yellow who is rinsing the dishes?,42725,332
b3132,2,What meal do you think they served?,42725,332
b3133,1,Is the elephant happy?,50583,352
b3134,2,How strong is the chair?,50583,352
b3135,1,Are circuses still around,50583,348
b3136,2,Training elephants is a lost art or is it cruel,50583,348
b3137,1,How do you think they suspended the planes from the ceiling safely,163091,356
b3138,2,which do you think is the newest plane,163091,356
b3139,1,Where do you reckon these folks are headed?,239928,355
b3140,2,Have you ever done dressage?,239928,355
b3141,1,What type of sport is played with a short net?,45524,344
b3142,2,Are these people having fun?,45524,344
b3143,1,Do you think the elephant is happy?,50583,343
b3144,2,Are they at a circus?,50583,343
b3145,1,Does this elephant like sitting on a chair and performing other tricks for people?,50583,353
b3146,2,Did this man train the elephant to perform tricks?,50583,353
b3147,1,How many throws can be done one handed?,47548,352
b3148,2,Will boats be able to pull right up to the dock?,47548,352
b3149,1,Is a dog or a human going to catch that Frizbee?,47548,349
b3150,2,It is a soda or an alcoholic beverage that woman is holding?,47548,349
b3151,1,Do you think the frisbee goes in the water,47548,348
b3152,2,When was the frisbee invented,47548,348
b3153,1,Where is the nearest disc golf course?,47548,355
b3154,2,Does she need the drink in her left hand to counterbalance her throw?,47548,355
b3155,1,Are any of the ships coming in from a war?,362591,352
b3156,2,Can you swim in open water?,362591,352
b3157,1,Are you able to catch a frisbee with only one hand?,47548,344
b3158,2,Aren't summer leisure sports the best?,47548,344
b3159,1,Is this the first time she's been out in the sun this season? She seems pale.,47548,342
b3160,2,I wonder what kind of fish people are catching in the lake.,47548,342
b3161,1,What sort of occasion are these women cleaning up after?,42725,351
b3162,2,Are these women all related?,42725,351
b3163,1,Is this person playing this game with more than one person?,47548,350
b3164,2,Is this person in her backyard or at a city park?,47548,350
b3165,1,Do you think it would be a good choice to fly today?,381107,355
b3166,2,Are chemtrails an actual concern?,381107,355
b3167,1,How many people do you think she's playing catch with?,47548,360
b3168,2,Do you think she's on vacation?,47548,360
b3169,1,Do you think they are going to lunch?,237833,360
b3170,2,Do you think these two know each other?,237833,360
b3171,1,what country do you think this is,47548,356
b3172,2,what year do you guess this is,47548,356
b3173,1,What does the number 350 represent?,365175,361
b3174,2,How long have they belonged to this group?,365175,361
b3175,1,Is the lady with the bags getting on the train or has she just gotten off the train?,188693,364
b3176,2,How far is or has she traveled?,188693,364
b3177,1,What is the woman seemingly unhappy about?,81463,351
b3178,2,Where in the world is the woman located?,81463,351
b3179,1,Do you think the woman holding the umbrella is sleeping?,2135,349
b3180,2,Is the couple on the bench in love?,2135,349
b3181,1,Have you ever played a game requiring a net?,45524,340
b3182,2,Are games played with a net harder to play on asphalt?,45524,340
b3183,1,Does this person have a dog with which to share in the game of frisbee?,47548,358
b3184,2,What type of music would this person enjoy?,47548,358
b3185,1,Do you like to travel and visit historic buildings?,172151,355
b3186,2,"Why, do you suppose, can you not exit that direction during specific morning hours?",172151,355
b3187,1,How much does this elephant weigh?,50583,357
b3188,2,Is the elephant sitting on a chair?,50583,357
b3189,1,do you think she will kick the goal?,379613,356
b3190,2,How many matches do you think she has played for this team,379613,356
b3191,1,What are they discussing?,151729,363
b3192,2,"WILL THETERE BE A DISAGREEMENT?
",151729,363
b3193,1,Do you think all these cars are parked here normally or is there an event?,27777,360
b3194,2,What time of the year do you think it is? (e.g. spring/summer/fall),27777,360
b3195,1,What is the square object above the man and the hawk?,458914,364
b3196,2,Is the man releasing the hawk or hunting with the hawk?,458914,364
b3197,1,Why does this woman look so worried?,151327,361
b3198,2,Is the man making her uncomfortable or is he comforting her?,151327,361
b3201,1,Why are there children in a rodeo?,115251,351
b3202,2,What is the event trying to accomplish?,115251,351
b3203,1,How deep is the snow base?,225036,357
b3204,2,Is it crowded on the slopes today?,225036,357
b3205,1,Which of these people is the supervisor?,130834,365
b3206,2,Which food will the dog try to eat on the counter?,130834,365
b3207,1,Who is this girl playing frisbee with?,47548,353
b3208,2,What other kinds of sports games would this girl be good at?,47548,353
b3209,1,The elephants are eating something. What is it?,136078,363
b3210,2,Are these Indian or Africa?,136078,363
b3213,1,Does this person own her own home? ,196108,358
b3214,2,Is this person someone who eats a healthy diet?,196108,358
b3215,1,What sport are they playing?,45524,345
b3216,2,Do you think they wore sunscreen?,45524,345
b3217,1,Where and when were these bananas harvested?,87096,364
b3218,2,What price is being charged for them?,87096,364
b3219,1,Do you think he's separating different groups?,250737,360
b3220,2,Do you think he's directing traffic?,250737,360
b3221,1,Why is all that stuff in one bucket?,236350,357
b3222,2,Does that umbrella work?,236350,357
b3223,1,Is the woman making breakfast or having milk with dessert?,196108,351
b3224,2,Does the woman own the kitchen or does she rent it?,196108,351
b3225,1,Who is the guy talking to?,100300,370
b3226,2,Where is the guy staying at?,100300,370
b3227,1,what do you think this guy's job is,468279,356
b3228,2,how long do you think it takes to learn to fly a kite like this,468279,356
b3231,1,How old is the child with the teddy bear?,203497,364
b3232,2,Is she being punished for something?,203497,364
b3233,1,How many calories is one slice?,285634,360
b3234,2,What do you think they are celebrating?,285634,360
b3235,1,How many people need to be in the airport before moving sidewalks are more efficient ways to move about?,46942,355
b3236,2,What features might you look for in a piece of luggage?,46942,355
b3239,1,Is the person giving the lecture indicating there is two of something?,427169,349
b3240,2,Does the hair on the lecturer remind you of Bozo?,427169,349
b3241,1,Where do you store your umbrella?,236350,340
b3242,2,If you needed an umbrella quickly could you find one?,236350,340
b3243,1,What might these women be looking at together?,544294,353
b3244,2,"Is this the same woman in different iterations of life, or is different women, looking at the same thing?",544294,353
b3245,1,Does this vendor also grow all of his own wares?,87096,358
b3246,2,What other kinds of products does he sell?,87096,358
b3247,1,Does Keeneland still not use a race caller or announcer?,356938,362
b3248,2,With Covid-19 restrictions are they conducting racing before live audiences again?,356938,362
b3249,1,Does this person make peanut butter and jelly sandwiches often?,262407,361
b3250,2,Is this sandwich a favorite food of this person?,262407,361
b3251,1,Is he going to hit the tennis ball before it hits the ground?,262529,370
b3252,2,Who is the player?,262529,370
b3253,1,Is this person just playing for fun or is he trying to become a professional ballplayer?,36098,350
b3254,2,How old do you think he is?,36098,350
b3255,1,Do you think this elephant has feelings of entrapment?,125626,372
b3256,2,Will this elephant ever see Africa again?,125626,372
b3257,1,Which people will join the woman on the bench?,189915,365
b3258,2,Who will be responsible to pick up the trash in the park?,189915,365
b3259,1,Are those elephants being harmed?,438795,357
b3260,2,What happens if they charge the crowd?,438795,357
b3261,1,Will the man on the edge fall down?,301207,364
b3262,2,What is the purpose of the man without a skateboard?,301207,364
b3265,1,Is this a coed soccer team?,198323,363
b3266,2,The goalie is kicking the ball. Does his mean that he made a stop?,198323,363
b3267,1,Are they reminiscing about good memories?,367357,367
b3268,2,Are they happy their semester in college is done?,367357,367
b3269,1,Will they get along?,579533,370
b3270,2,Are they shaking hands?,579533,370
b3271,1,what do you think the lecture is about,427169,356
b3272,2,what question would you ask in this class?,427169,356
b3273,1,"Is the elephant friendly? 
",65195,345
b3274,2,Are elephants allowed to walk on the sidewalk?,65195,345
b3275,1,Do you think that's home territory for the dog or a new place?,366313,342
b3276,2,I wonder if that's the first snow fall of the season or the last.,366313,342
b3277,1,What is the time of the year the picture was taken?,346250,351
b3278,2,Are the two people at a home or a church?,346250,351
b3281,1,What game are they playing?,403743,370
b3282,2,Are they related?,403743,370
b3283,1,Does this child have a personality disorder?,408917,358
b3284,2,What other kinds of flowers would she like to have?,408917,358
b3285,1,Why does the younger person have an arm band with the number 210 on it?,107518,361
b3286,2,Does this pizza taste good to these women?,107518,361
b3287,1,Where is the ball?,500005,363
b3288,2,How can she save the serve in the bright sky?,500005,363
b3291,1,Isn't he too old for a laptop?,90490,370
b3292,2,What store is he in?,90490,370
b3295,1,Would you put your children at risk to perform this stunt?,491831,349
b3296,2,How high did the dog jump and how low did the handler go?,491831,349
b3297,1,How many kites are on that string?,200796,357
b3298,2,Is it going to storm before you can reel in all the kites?,200796,357
b3299,1,What would this person need to do with his phone in such a hurry?,239307,372
b3300,2,Would this man's friend in the background understand what the man is doing?,239307,372
b3301,1,Who is this person trying to stop?,325957,361
b3302,2,What is this person trying to stop someone from doing?,325957,361
b3303,1,Are they on a date?,460575,363
b3304,2,Who is paying for he meals?,460575,363
b3305,1,Which person will throw the freebie the farthest?,127388,371
b3306,2,What color eyes does the person on the left have?,127388,371
b3307,1,What are the two guys in the yellow shirts looking at?,68287,350
b3308,2,Is what's going on medically related?,68287,350
b3309,1,Are surfboards so heavy now it takes two people to carry?,518966,368
b3310,2,Does three skegs make this a sailboard?,518966,368
b3311,1,Is he wondering am I alone because I did something wrong?,259652,367
b3312,2,Am I selfish for wanting some free time to myself?,259652,367
b3313,1,Where was this picture taken?,195472,373
b3314,2,Why did they go out there?,195472,373
b3317,1,Is this kitten the only pet in the house?,354517,358
b3318,2,Does this TV have a connection to the internet?,354517,358
b3319,1,Is there a local coffee shop in the neighborhood that keeps people from going to Starbucks?,559995,365
b3320,2,Where is this historic neighborhood located?,559995,365
b3321,1,Who's birthday is she celebrating?,294325,333
b3322,2,Is she calling this Friday night dinner?,294325,333
b3323,1,"What type of dish is she preparing?
",85235,345
b3324,2,Why is she not wearing gloves to prepare food?,85235,345
b3325,1,What country is this,520810,379
b3326,2,What are they assessing,520810,379
b3327,1,How big are the waves here,41658,376
b3328,2,Is the water usually warm here,41658,376
b3329,1,Where is this group going?,39141,373
b3330,2,Are they all members of the same group?,39141,373
b3331,1,What kind of adventures could this person have when riding horses?,440311,353
b3332,2,What is this horse thinking about when it looks in the person's eyes?,440311,353
b3333,1,I wonder if the baby is really healthy in this picture?,238200,367
b3334,2,i wonder if she really likes the food she is eating?,238200,367
b3335,1,Where is he going ,115505,379
b3336,2,Who are the flowers for,115505,379
b3337,1,What do you think this Asian man thinks about the Covid virus?,259366,372
b3338,2,Is this man's dress appropriate for a business meeting?,259366,372
b3341,1,How high will this athlete go in the air?,43829,333
b3342,2,Which direction are they going?,43829,333
b3343,1,Is this place crowded,370059,376
b3344,2,Do they serve other food besides pizza,370059,376
b3345,1,Whee is the farmer that owns these cows?,262670,350
b3346,2,How long will it be before the cows get up and go home?,262670,350
b3347,1,How old is birthday person,469293,379
b3348,2,Is this in china,469293,379
b3349,1,Are these people going to a bonfire?,14159,371
b3350,2,What is the street name they are on?,14159,371
b3351,1,Why are they both dressed as bananas?,518472,373
b3352,2,Is it his birthday?,518472,373
b3353,1,Should you hold a soccer ball with your hands?,99184,375
b3354,2,What are they talking about?,99184,375
b3355,1,Which tennis player is the team captain?,39708,365
b3356,2,Did any of the players go on to work as a tennis pro?,39708,365
b3357,1,Who is she throwing the frisbee to?,47548,354
b3358,2,What is she smiling about?,47548,354
b3359,1,Is this from a fair,179024,379
b3360,2,Was the giraffe won or bought,179024,379
b3361,1,Does eating vegetables improve your mood?,204467,374
b3362,2,Do children enjoy snacking on vegetables?,204467,374
b3363,1,Is this the canteen for a drilling or logging operation?,369777,362
b3364,2,"Are those lamps hanging from the structure for heat, light, or both?",369777,362
b3365,1,Is this your place,315568,376
b3366,2,Where did you buy your bedspread,315568,376
b3367,1,I wonder if this is a real date or two friends just meeting up?,252952,367
b3368,2,I wonder if they are arguing or just having a firm conversation?,252952,367
b3369,1,What country is this?,5313,373
b3370,2,Why are there so many buses?,5313,373
b3371,1,Are these mementos the ones used in the movie.,426829,368
b3372,2,Is the briefcase functional or just for show.,426829,368
b3373,1,What state was this picture taken?,454894,371
b3374,2,What color shoes was this woman wearing?,454894,371
b3375,1,Is this man as friendly as he looks?,310606,345
b3376,2,Is he on the geek squad?,310606,345
b3377,1,Who did the painting?,143528,380
b3378,2,Is this a skateboard park?,143528,380
b3379,1,"From the man's face, do you think he has an ulterior motive in his mind?",324261,372
b3380,2,What kind of work do you think this group plans to do on the laptop?,324261,372
b3381,1,How many people are in the audience?,501381,354
b3382,2,How old is he? ,501381,354
b3383,1,Looks like depression or mental disorders,494671,379
b3384,2,"Is it a live cam room, think she has no clothes on",494671,379
b3385,1,Why would people not use a tractor to till the ground?,384157,365
b3386,2,Do you consider this mistreatment of the horse?,384157,365
b3387,1,"Should a person relax after doing a minimal cleanup?

",471686,378
b3388,2,Do you wonder if the man is comfortable sitting like that?,471686,378
b3389,1,Are you allowed to skate here without getting in trouble,159554,376
b3390,2,What is your board made from,159554,376
b3391,1,Who ordered this vegetarian pizza?,149712,333
b3392,2,How many artichokes were used to make this pizza?,149712,333
b3393,1,What toppings are on the pizza?,236184,380
b3394,2,How does the sauce taste?,236184,380
b3395,1,Is it proper to hug people at a office party?,466890,375
b3396,2,Have these people had too much to drink?,466890,375
b3397,1,What are they listening to?,366897,373
b3398,2,Why are they happy?,366897,373
b3399,1,How many times did this skier fall when he went down the hill?,534633,371
b3400,2,Did it rain today when they were snowboarding?,534633,371
b3401,1,I wonder if this is a new gaming concept for the future?,186753,367
b3402,2,I wonder if these are potential clients that are interested in this and are questioning if they should invest in it?,186753,367
b3403,1,Is she contemplating public transportation,579568,368
b3404,2,Will the bus throw water on her,579568,368
b3405,1,Did she return the ball when it was served to her?,395178,371
b3406,2,Is this tennis play right or left-handed?,395178,371
b3407,1,Which country is this in?,413923,380
b3408,2,"Why are there no sidewalks?
",413923,380
b3409,1,What does this person feel when they get to the crest of the wave?,79151,353
b3410,2,"Where might this beach be, and what season is it?",79151,353
b3411,1,Does color affect sleep cycles?,142051,374
b3412,2,Are busts inspiring for learning?,142051,374
b3413,1,Will this new construction alleviate all the heavy traffic like in the background?,175047,372
b3414,2,How many accidents had to occur before this construction to rebuild the road was budgeted?,175047,372
b3415,1,How much did she buy that board for? ,189280,354
b3416,2,Is she at home or at a library? ,189280,354
b3417,1,What is on the phone that is making this person so happy?,145621,375
b3418,2,Where is this person?,145621,375
b3419,1,Do you think border collies like the water?,381789,378
b3420,2,Doesn't the picture remind you of happy summer days in childhood?,381789,378
b3421,1,Where are you traveling too,104343,376
b3422,2,Do you like your uniform,104343,376
b3425,1,What is the special occasion for these jets to be flying? ,338383,354
b3426,2,I wonder how much it costs to watch this spectacular jet show? ,338383,354
b3427,1,Is there a lifeguard on duty?,571343,362
b3428,2,Was this picture taken on a volcanic island or on a rocky coastline like Wales?,571343,362
b3429,1,Is that a tattoo of Mary,67462,368
b3430,2,Is that a mimosa their drinking,67462,368
b3433,1,I've never seen an oven like that - what country is this from?,243304,380
b3434,2,What vegetables do you think will be served with this food?,243304,380
b3435,1,Do you have any idea what that instrument is?,388662,378
b3436,2,Why would a hospital be doing this strange test outside?,388662,378
b3437,1,Who is the woman in the middle seizing a photo op?,4684,333
b3438,2,Is this couple going to dance with this woman wearing the costume?,4684,333
b3441,1,What type of game are these kids playing?,298483,375
b3442,2,Why is the person’s face red that is sitting at the table?,298483,375
b3445,1,What is the name of this event?,491831,377
b3446,2,Where did this event take place?,491831,377
b3447,1,Is it physically taxing to cut bananas?,419171,374
b3448,2,How long does it take for bananas to grow again once they have been cut?,419171,374
b3451,1,Do you think she's tuning to a soap opera?,521416,380
b3452,2,Could that be an air conditioning remote and not a TV one?,521416,380
b3453,1,How long does she have to wait before she gets a sale? ,539449,354
b3454,2,Does she have a lot of competition? ,539449,354
b3457,1,Do you think that this is an old picture or just that the man has very old clothes?,472426,378
b3458,2,Wouldn't you like to re-dress the gentleman?,472426,378
b3459,1,How well does her hat coordinate with her umbrella?,155198,382
b3460,2,Can she ride a bike and hold her umbrella at the same time?,155198,382
b3461,1,Why are the flowers all blooming,308575,368
b3462,2,does tea and wine and candle spell romantic to you,308575,368
b3463,1,Are these people homeless?,271633,375
b3464,2,Are these people waiting for the train?,271633,375
b3465,1,Why are these planes in this field?,514299,377
b3466,2,Why is there a golf cart in a field with a bunch of planes?,514299,377
b3473,1,"Do you think he's a New Yorker, eating pizza in the approved New York way? ",550870,378
b3474,2,Don't you wish you'd had a slice about 10 minutes earlier when it was hot?,550870,378
b3475,1,Is the person in the image nice?,323448,386
b3476,2,What country is the is the person in the image from?,323448,386
b3479,1,What do the businesses think about this going on in front of their stores?,414422,385
b3480,2,Where are their parents?,414422,385
b3481,1,Are these college students all from the same college?,362683,333
b3482,2,Will this cake feed every student who is attending the function?,362683,333
b3483,1,"Are we about to see a ball, strike, or hit?",329563,362
b3484,2,Is that real or artificial turf?,329563,362
b3485,1,Does an umbrella provide ample shade to keep you cool?,258956,374
b3486,2,Why do people open umbrellas inside buildings?,258956,374
b3487,1,Is that white arrow pointing the wrong way?,329563,382
b3488,2,Shouldn't the catcher have an orange mitt to match his shin guards?,329563,382
b3489,1,Who does the teddy bear belong to?,399825,389
b3490,2,What's the purpose of that piece of wood?,399825,389
b3491,1,What is the purpose of having bicycles go into this tent?,429065,381
b3492,2,Is the generator being used for something within the tent other than the lights?,429065,381
b3493,1,How old is the cat?,250400,386
b3494,2,"Why did the girl curl her hair?
",250400,386
b3495,1,Are these men plotting something evil?,366925,377
b3496,2,What is the relationship between these two men?,366925,377
b3497,1,Where is the little boy being pushed towards? ,414422,390
b3498,2,Is the little boy safe? ,414422,390
b3499,1,Do people really go here?,12386,385
b3500,2,How dangerous is this?,12386,385
b3501,1,Did this skier just ski away from an avalanche threat?,571078,388
b3502,2,How deep is this snow pack?,571078,388
b3503,1,Why are the walls blue?,521867,386
b3504,2,What is in the fridge?,521867,386
b3505,1,Does the little girl like wearing a blue outfit and sitting on the pony?,71441,387
b3506,2,Is the woman in the pink cap the little girl's mother?,71441,387
b3507,1,What are they looking at?,552453,389
b3508,2,Are they related or just friends?,552453,389
b3509,1,Are these horses in love?,187401,385
b3510,2,Is the bigger horse the mama?,187401,385
b3511,1,Which team is winning?,578023,386
b3512,2,Are they having fun?,578023,386
b3513,1,Which team is winning?,578023,386
b3514,2,Are they having fun?,578023,386
b3515,1,What's the celebration?,468529,390
b3516,2,Is the cashier friendly?,468529,390
b3517,1,Are they celebrating something?,369931,391
b3518,2,Why are they so happy?,369931,391
b3519,1,What e-sport are these guys playing?,552453,388
b3520,2,What non e-sport do these guys play?,552453,388
b3521,1,How many images are cloth?,413903,393
b3522,2,Do these images represent all daily activities,413903,393
b3523,1,Which skier is from Germany?,389133,395
b3524,2,Do the skiers like pizza?,389133,395
b3525,1,Where is this?,331271,389
b3526,2,What's the temperature here?,331271,389
b3527,1,Do parasols inspire dancing?,145679,374
b3528,2,Can you balance an open parasol on your palm while dancing in a forest?,145679,374
b3529,1,What is the relationship between the kid on the horse and the person in the pink hat?,71441,377
b3530,2,What event brought these people together?,71441,377
b3531,1,How experienced is the surfboarder?,69578,390
b3532,2,Will she fall off the board before reaching shore?,69578,390
b3533,1,"Can different countries get along? 
",141785,385
b3534,2,Is the cake big enough for all the guests?,141785,385
b3535,1,Is this man sick?,11091,396
b3536,2,What is this man watching on his laptop?,11091,396
b3537,1,What is the little girl's name?,286149,395
b3538,2,Does the little girl like hotdogs?,286149,395
b3539,1,How does attitude affect playing tennis?,164262,394
b3540,2,Does sponsorship improve the participants' game?,164262,394
b3541,1,Is this child celebrating something?,8024,393
b3542,2,What is she thinking about?,8024,393
b3543,1,Is this a school lunch?,377476,391
b3544,2,Is she thinking about her teacher?,377476,391
b3545,1,Is this child eating within a classroom or a lunch room?,377476,381
b3546,2,Why is there no tray for the food items?,377476,381
b3547,1,How fast does the train move?,551470,392
b3548,2,Where is the train going?,551470,392
b3549,1,What kind of rating does this slope/ ski run have?,132710,388
b3550,2,Which mountain range is this ski resort a part of?,132710,388
b3551,1,Did this girl score a goal?,559553,396
b3552,2,Which team won this match?,559553,396
b3553,1,Is this how you know you're not dad's favorite kid?,54678,382
b3554,2,Where is the yellow brick road when you need one?,54678,382
b3555,1,How many years has the player been on this team?,22482,395
b3556,2,Does this player have a batting average above .300?,22482,395
b3557,1,Where in the world are these people?,380227,377
b3558,2,Are they on a ski slope or just skiing randomly after a snowstorm?,380227,377
b3559,1,Are these computers from the 80's?,441296,385
b3560,2,Why have two diffrent displays?,441296,385
b3561,1,Is this a common activity for everyone?,361930,393
b3562,2,Is this being judged by med or women?,361930,393
b3563,1,Is this man a chef?,47680,396
b3564,2,"This man is attractive, is he married?",47680,396
b3565,1,Where does the dirt road go to? ,402762,390
b3566,2,How far does she have to ride?,402762,390
b3567,1,What is the score of the match?,398099,391
b3568,2,Is this a tournament?,398099,391
b3569,1,What is the purpose of this? Birthday party etc,354772,399
b3570,2,Did the child ask for this experience?,354772,399
b3571,1,How fast can he go?,8314,395
b3572,2,What music does he like to listen to when he practices?,8314,395
b3573,1,"What city is this being held?
",171967,393
b3574,2,What race is the pitcher?,171967,393
b3575,1,Where are these two girls going?,105633,396
b3576,2,Do these girls know the man looking at them?,105633,396
b3577,1,What country is this activity taking place in?,458864,388
b3578,2,What kind of humanitarian effort is taking place here?,458864,388
b3579,1,Is the player making a shot or a pass?,321389,390
b3580,2,Why aren't there more people in the stands?,321389,390
b3581,1,What is the name of the hotel that this bathroom is in?,510225,387
b3582,2,Has a maid just visited this hotel room?,510225,387
b3583,1,How difficult is it to play a three-stringed instrument?,308936,362
b3584,2,Do you hold a bow with your dominant hand?,308936,362
b3585,1,What does the graffiti mean?,158099,402
b3586,2,Where is this located?,158099,402
b3587,1,Do you think the batter got a home run?,424124,395
b3588,2,Will the catcher's team win this game?,424124,395
b3589,1,Is he playing a game by himself or with others?,539571,399
b3590,2,Is this his first time playing wii?,539571,399
b3591,1,Does this bus always have to take the cow route?,208372,382
b3592,2,Why did a group of cows cross the road?,208372,382
b3593,1,What is she looking at?,257670,402
b3594,2,Is she in a public place?,257670,402
b3595,1,Are there horses present?,243472,391
b3596,2,Is she commuting?,243472,391
b3597,1,What happened to this airplane?,316474,396
b3598,2,Where is this airplane located?,316474,396
b3599,1,What are the advantages of shopping in warehouse-type stores?,16359,394
b3600,2,Does the lighting in this store affect how shoppers purchase?,16359,394
b3601,1,What team won the game?,44724,392
b3602,2,Was the player able to get a shot off?,44724,392
b3603,1,Is he at a reenactment?,222361,402
b3604,2,Can I pet the horse?,222361,402
b3605,1,"What transportation is this a terminal for?
",406245,393
b3606,2,What country is this?,406245,393
b3607,1,How old are they?,103251,389
b3608,2,Is the one on the left wearing boots too?,103251,389
b3609,1,What is he eating?,565513,402
b3610,2,Is it dark outside?,565513,402
b3611,1,Is this another TIK TOK Challenge?,14244,382
b3612,2,Is this kid getting high again?,14244,382
b3613,1,Why take a selfie in the bathroom mirror?,47054,398
b3614,2,How could you add more color to this picture?,47054,398
b3615,1,Are these people buying phones?,379261,399
b3616,2,What are they waiting for?,379261,399
b3617,1,Is this a political event?,264309,402
b3618,2,Why is she so happy to be recording?,264309,402
b3619,1,Is this an image taken from a scene in a movie or a TV show episode?,141386,388
b3620,2,What kind of shoulder straps are those around the man's shoulders?,141386,388
b3621,1,Is the woman wearing sports clothing from the brand that is sponsoring her?,509255,387
b3622,2,Is the woman thinking about something else besides tennis?,509255,387
b3623,1,Where are these cattle heading to?,208372,381
b3624,2,"Is this an event of some kind involving just cattle, or are there other animals as well?",208372,381
b3625,1,What country is this taken in?,494240,391
b3626,2,Where are the crockadiles?,494240,391
b3627,1,"Is this a new family member, the cat?",294909,399
b3628,2,Does this lady own other animals?,294909,399
b3629,1,What country or state are these surfers in?,6332,405
b3630,2,Is this a professional group or just friends gathering?,6332,405
