Question Content,Image ID,Image Path,Categories
How old is the cat?,250400,COCO_train2014_000000250400.jpg,"[1, 84, 17, 63]"
Does this woman have any dogs?,250400,COCO_train2014_000000250400.jpg,"[1, 84, 17, 63]"
What is she doing on that phone?,122631,COCO_train2014_000000122631.jpg,"[1, 77]"
Who is she texting?,122631,COCO_train2014_000000122631.jpg,"[1, 77]"
Does she like that brand of cell phone?,122631,COCO_train2014_000000122631.jpg,"[1, 77]"
Is she texting?,122631,COCO_train2014_000000122631.jpg,"[1, 77]"
What kind of phone does the girl have?,122631,COCO_train2014_000000122631.jpg,"[1, 77]"
Why is he carrying fruit,542832,COCO_train2014_000000542832.jpg,"[1, 3, 4, 52, 55]"
What country is this man in?,542832,COCO_train2014_000000542832.jpg,"[1, 3, 4, 52, 55]"
How heavy was it?,542832,COCO_train2014_000000542832.jpg,"[1, 3, 4, 52, 55]"
Where is he taking those vegetables?,542832,COCO_train2014_000000542832.jpg,"[1, 3, 4, 52, 55]"
Why is the woman putting the hat on the man?,542832,COCO_train2014_000000542832.jpg,"[1, 3, 4, 52, 55]"
Is he throwing luggage off that balcony?,202076,COCO_train2014_000000202076.jpg,"[1, 33]"
Where are they going?,202076,COCO_train2014_000000202076.jpg,"[1, 33]"
Anyone you know on board?,202076,COCO_train2014_000000202076.jpg,"[1, 33]"
Are those suitcases empty?,202076,COCO_train2014_000000202076.jpg,"[1, 33]"
Did the suitcases drop in the water?,202076,COCO_train2014_000000202076.jpg,"[1, 33]"
How did she hurt her knee?,299029,COCO_train2014_000000299029.jpg,"[1, 34, 67, 15]"
Are they playing frisbee golf?,299029,COCO_train2014_000000299029.jpg,"[1, 34, 67, 15]"
What game were they playing?,299029,COCO_train2014_000000299029.jpg,"[1, 34, 67, 15]"
What is everyone playing?,299029,COCO_train2014_000000299029.jpg,"[1, 34, 67, 15]"
Are these people playing frisbee?,299029,COCO_train2014_000000299029.jpg,"[1, 34, 67, 15]"
What kind of board is he riding?,338544,COCO_train2014_000000338544.jpg,"[9, 42, 1]"
Does this person know how to surf?,338544,COCO_train2014_000000338544.jpg,"[9, 42, 1]"
Are there any sharks nearby?,338544,COCO_train2014_000000338544.jpg,"[9, 42, 1]"
Is the man about to surf?,338544,COCO_train2014_000000338544.jpg,"[9, 42, 1]"
How long have you been surfing?,338544,COCO_train2014_000000338544.jpg,"[9, 42, 1]"
Why are they in an old building?,520810,COCO_train2014_000000520810.jpg,"[32, 1]"
Why are these people standing here?,520810,COCO_train2014_000000520810.jpg,"[32, 1]"
What ominous plot do you think they're discussing?,520810,COCO_train2014_000000520810.jpg,"[32, 1]"
Why are they meeting in a dirty warehouse?,520810,COCO_train2014_000000520810.jpg,"[32, 1]"
Are they in a factory?,520810,COCO_train2014_000000520810.jpg,"[32, 1]"
What street is that?,579568,COCO_train2014_000000579568.jpg,"[28, 6, 31]"
Do a lot of people take the bus?,579568,COCO_train2014_000000579568.jpg,"[28, 6, 31]"
Where is the bus going?,579568,COCO_train2014_000000579568.jpg,"[28, 6, 31]"
Did she make it to the bus stop in time?,579568,COCO_train2014_000000579568.jpg,"[28, 6, 31]"
How often do you actually remember to take an umbrella?,579568,COCO_train2014_000000579568.jpg,"[28, 6, 31]"
Why is the man smiling?,466445,COCO_train2014_000000466445.jpg,"[32, 65, 72, 1]"
Is this man dressed up to go out to dinner?,466445,COCO_train2014_000000466445.jpg,"[32, 65, 72, 1]"
Who is this man?,466445,COCO_train2014_000000466445.jpg,"[32, 65, 72, 1]"
What is the mans name?,466445,COCO_train2014_000000466445.jpg,"[32, 65, 72, 1]"
Why is he dressed up?,466445,COCO_train2014_000000466445.jpg,"[32, 65, 72, 1]"
How did you make that?,547764,COCO_train2014_000000547764.jpg,"[73, 1]"
How did she take this picture?,547764,COCO_train2014_000000547764.jpg,"[73, 1]"
How'd you do that?,547764,COCO_train2014_000000547764.jpg,"[73, 1]"
Are these people quadruplets?,547764,COCO_train2014_000000547764.jpg,"[73, 1]"
Why is everyone dressed alike?,547764,COCO_train2014_000000547764.jpg,"[73, 1]"
What game is she playing?,405121,COCO_train2014_000000405121.jpg,"[1, 72, 75, 47, 63]"
What game is she playing?,405121,COCO_train2014_000000405121.jpg,"[1, 72, 75, 47, 63]"
Is this woman playing a video game?,405121,COCO_train2014_000000405121.jpg,"[1, 72, 75, 47, 63]"
What game,405121,COCO_train2014_000000405121.jpg,"[1, 72, 75, 47, 63]"
How often do you play?,405121,COCO_train2014_000000405121.jpg,"[1, 72, 75, 47, 63]"
What are the models of motorcycles?,275544,COCO_train2014_000000275544.jpg,"[1, 3, 4, 14]"
Are these two riders friends?,275544,COCO_train2014_000000275544.jpg,"[1, 3, 4, 14]"
What is the make and model of the white bike on the left?,275544,COCO_train2014_000000275544.jpg,"[1, 3, 4, 14]"
Do you think that three wheeled bike is faster than the two wheeled one?,275544,COCO_train2014_000000275544.jpg,"[1, 3, 4, 14]"
Is this a slow-moving chase?,275544,COCO_train2014_000000275544.jpg,"[1, 3, 4, 14]"
What kind of surfboard is that?,41658,COCO_train2014_000000041658.jpg,"[1, 42]"
Do you surf a lot?,41658,COCO_train2014_000000041658.jpg,"[1, 42]"
Does she surf alone?,41658,COCO_train2014_000000041658.jpg,"[1, 42]"
What beach is that?,41658,COCO_train2014_000000041658.jpg,"[1, 42]"
What ocean is that?,41658,COCO_train2014_000000041658.jpg,"[1, 42]"
What model of bike is that?,54286,COCO_train2014_000000054286.jpg,"[8, 1, 3, 4]"
What kind of motorcycle is that?,54286,COCO_train2014_000000054286.jpg,"[8, 1, 3, 4]"
Is it a man or a woman under the helmet?,54286,COCO_train2014_000000054286.jpg,"[8, 1, 3, 4]"
Shouldn't he be wearing a leather jacket?,54286,COCO_train2014_000000054286.jpg,"[8, 1, 3, 4]"
Do you ride a bike too?,54286,COCO_train2014_000000054286.jpg,"[8, 1, 3, 4]"
Does she hit the ball?,478052,COCO_train2014_000000478052.jpg,"[1, 43, 37]"
Who is she versing?,478052,COCO_train2014_000000478052.jpg,"[1, 43, 37]"
How long has this woman been playing tennis?,478052,COCO_train2014_000000478052.jpg,"[1, 43, 37]"
What is the score of the match?,478052,COCO_train2014_000000478052.jpg,"[1, 43, 37]"
Where is she playing tennis?,478052,COCO_train2014_000000478052.jpg,"[1, 43, 37]"
Why is he sleeping on the bench?,48747,COCO_train2014_000000048747.jpg,"[8, 1, 15]"
Is that man dead?,48747,COCO_train2014_000000048747.jpg,"[8, 1, 15]"
Why is he sleeping?,48747,COCO_train2014_000000048747.jpg,"[8, 1, 15]"
Is that person sleeping?,48747,COCO_train2014_000000048747.jpg,"[8, 1, 15]"
Do you often pass though this park?,48747,COCO_train2014_000000048747.jpg,"[8, 1, 15]"
What does the dogs do when they surf?,29324,COCO_train2014_000000029324.jpg,"[1, 18, 42]"
What beach was this taken at?,29324,COCO_train2014_000000029324.jpg,"[1, 18, 42]"
Would you ever pose for a picture in a wetsuit?,29324,COCO_train2014_000000029324.jpg,"[1, 18, 42]"
What ocean are they at?,29324,COCO_train2014_000000029324.jpg,"[1, 18, 42]"
How often do you all go surfing?,29324,COCO_train2014_000000029324.jpg,"[1, 18, 42]"
What kind of skateboard is that?,441633,COCO_train2014_000000441633.jpg,"[1, 31, 41]"
Does he skate well?,441633,COCO_train2014_000000441633.jpg,"[1, 31, 41]"
Did this man break his skateboard?,441633,COCO_train2014_000000441633.jpg,"[1, 31, 41]"
Is that man happy?,441633,COCO_train2014_000000441633.jpg,"[1, 31, 41]"
Is this picture photo shopped?,441633,COCO_train2014_000000441633.jpg,"[1, 31, 41]"
How many people showed up?,47548,COCO_train2014_000000047548.jpg,"[1, 34, 9]"
Is this woman throwing the Frisbee to her dog?,47548,COCO_train2014_000000047548.jpg,"[1, 34, 9]"
What is she drinking?,47548,COCO_train2014_000000047548.jpg,"[1, 34, 9]"
What is the woman holding in her left hand?,47548,COCO_train2014_000000047548.jpg,"[1, 34, 9]"
Did you have a picnic?,47548,COCO_train2014_000000047548.jpg,"[1, 34, 9]"
Have you seen a kite like that before?,489263,COCO_train2014_000000489263.jpg,"[1, 38]"
Is she flying a kite?,489263,COCO_train2014_000000489263.jpg,"[1, 38]"
What city is in the background?,489263,COCO_train2014_000000489263.jpg,"[1, 38]"
What is the woman swinging?,489263,COCO_train2014_000000489263.jpg,"[1, 38]"
What city is that in?,489263,COCO_train2014_000000489263.jpg,"[1, 38]"
Was there a kite event in Washington?,123214,COCO_train2014_000000123214.jpg,"[1, 2, 27, 38]"
Where is this?,123214,COCO_train2014_000000123214.jpg,"[1, 2, 27, 38]"
How do they keep the kites from tangling together?,123214,COCO_train2014_000000123214.jpg,"[1, 2, 27, 38]"
How high are those kites flying?,123214,COCO_train2014_000000123214.jpg,"[1, 2, 27, 38]"
Is this a kite flying contest?,123214,COCO_train2014_000000123214.jpg,"[1, 2, 27, 38]"
What were you working on?,130834,COCO_train2014_000000130834.jpg,"[73, 1, 18, 47]"
Why are they working in the kitchen?,130834,COCO_train2014_000000130834.jpg,"[73, 1, 18, 47]"
What are they working on?,130834,COCO_train2014_000000130834.jpg,"[73, 1, 18, 47]"
Are they doing work on that small table?,130834,COCO_train2014_000000130834.jpg,"[73, 1, 18, 47]"
What do you think these women are working on?,130834,COCO_train2014_000000130834.jpg,"[73, 1, 18, 47]"
What are the workers building?,175047,COCO_train2014_000000175047.jpg,"[8, 1, 3]"
What are the men building?,175047,COCO_train2014_000000175047.jpg,"[8, 1, 3]"
When will construction be complete?,175047,COCO_train2014_000000175047.jpg,"[8, 1, 3]"
What are they building?,175047,COCO_train2014_000000175047.jpg,"[8, 1, 3]"
What do you think they're building?,175047,COCO_train2014_000000175047.jpg,"[8, 1, 3]"
What's the dog's name?,381789,COCO_train2014_000000381789.jpg,"[1, 18, 34]"
What ocean is this?,381789,COCO_train2014_000000381789.jpg,"[1, 18, 34]"
How far can the child toss the frisbee?,381789,COCO_train2014_000000381789.jpg,"[1, 18, 34]"
Does he ever have trouble finding it?,381789,COCO_train2014_000000381789.jpg,"[1, 18, 34]"
How far can the dog jump?,381789,COCO_train2014_000000381789.jpg,"[1, 18, 34]"
Are those planes performing at an air show?,338383,COCO_train2014_000000338383.jpg,"[1, 5]"
What kind of plane are they?,338383,COCO_train2014_000000338383.jpg,"[1, 5]"
When did you take this?,338383,COCO_train2014_000000338383.jpg,"[1, 5]"
Are these jets flying in formation?,338383,COCO_train2014_000000338383.jpg,"[1, 5]"
what jets are these?,338383,COCO_train2014_000000338383.jpg,"[1, 5]"
Why are there so many different color flowers?,372604,COCO_train2014_000000372604.jpg,"[1, 28]"
Is it raining?,372604,COCO_train2014_000000372604.jpg,"[1, 28]"
Is this woman at a tulip festival?,372604,COCO_train2014_000000372604.jpg,"[1, 28]"
Is the lady using the umbrella for rain?,372604,COCO_train2014_000000372604.jpg,"[1, 28]"
Is she posing for that picture?,372604,COCO_train2014_000000372604.jpg,"[1, 28]"
How did you get this photo effect?,431043,COCO_train2014_000000431043.jpg,"[1, 28]"
what was this?,431043,COCO_train2014_000000431043.jpg,"[1, 28]"
Where is she walking?,431043,COCO_train2014_000000431043.jpg,"[1, 28]"
Is it raining in this picture?,431043,COCO_train2014_000000431043.jpg,"[1, 28]"
What is she waiting for?,431043,COCO_train2014_000000431043.jpg,"[1, 28]"
Why are cows sacred in India?,262670,COCO_train2014_000000262670.jpg,"[1, 2, 3, 4, 6, 21]"
Why are they laying down in the street?,262670,COCO_train2014_000000262670.jpg,"[1, 2, 3, 4, 6, 21]"
Are the cows in the road injured?,262670,COCO_train2014_000000262670.jpg,"[1, 2, 3, 4, 6, 21]"
Why are the animals in the middle of the road?,262670,COCO_train2014_000000262670.jpg,"[1, 2, 3, 4, 6, 21]"
Why are the cows sleeping in the middle of the road?,262670,COCO_train2014_000000262670.jpg,"[1, 2, 3, 4, 6, 21]"
Who is this tennis player?,151927,COCO_train2014_000000151927.jpg,"[1, 43, 37]"
What tennis tournament is this?,151927,COCO_train2014_000000151927.jpg,"[1, 43, 37]"
Who won this match?,151927,COCO_train2014_000000151927.jpg,"[1, 43, 37]"
Who is that tennis player?,151927,COCO_train2014_000000151927.jpg,"[1, 43, 37]"
What's the score in the tennis game?,151927,COCO_train2014_000000151927.jpg,"[1, 43, 37]"
What kind of birds are those?,494240,COCO_train2014_000000494240.jpg,"[16, 22]"
What kind of birds are they?,494240,COCO_train2014_000000494240.jpg,"[16, 22]"
What sort of birds are those?,494240,COCO_train2014_000000494240.jpg,"[16, 22]"
Where is this herd of elephants located?,494240,COCO_train2014_000000494240.jpg,"[16, 22]"
What type of birds are they?,494240,COCO_train2014_000000494240.jpg,"[16, 22]"
What restaurant is this at?,240046,COCO_train2014_000000240046.jpg,"[1, 67, 44, 77, 46, 47, 48, 49, 51, 62, 31]"
Are these people out celebrating?,240046,COCO_train2014_000000240046.jpg,"[1, 67, 44, 77, 46, 47, 48, 49, 51, 62, 31]"
What bar are they at?,240046,COCO_train2014_000000240046.jpg,"[1, 67, 44, 77, 46, 47, 48, 49, 51, 62, 31]"
Who else was with you?,240046,COCO_train2014_000000240046.jpg,"[1, 67, 44, 77, 46, 47, 48, 49, 51, 62, 31]"
Is this a traditional sushi restaurant?,240046,COCO_train2014_000000240046.jpg,"[1, 67, 44, 77, 46, 47, 48, 49, 51, 62, 31]"
What is that dish called?,64492,COCO_train2014_000000064492.jpg,"[1, 67, 47, 48, 49, 50, 51, 54, 62]"
What restaurant is that?,64492,COCO_train2014_000000064492.jpg,"[1, 67, 47, 48, 49, 50, 51, 54, 62]"
Are those eggs on top of that food?,64492,COCO_train2014_000000064492.jpg,"[1, 67, 47, 48, 49, 50, 51, 54, 62]"
What kind of food is that?,64492,COCO_train2014_000000064492.jpg,"[1, 67, 47, 48, 49, 50, 51, 54, 62]"
What type of dish is she eating?,64492,COCO_train2014_000000064492.jpg,"[1, 67, 47, 48, 49, 50, 51, 54, 62]"
Was this a birtthday cake?,269561,COCO_train2014_000000269561.jpg,"[1, 67, 47, 49, 61]"
Is it the boy's birthday?,269561,COCO_train2014_000000269561.jpg,"[1, 67, 47, 49, 61]"
is that owl from a show,269561,COCO_train2014_000000269561.jpg,"[1, 67, 47, 49, 61]"
Do these children want cake?,269561,COCO_train2014_000000269561.jpg,"[1, 67, 47, 49, 61]"
Do you think that cake's professionally made?,269561,COCO_train2014_000000269561.jpg,"[1, 67, 47, 49, 61]"
Is this person naturally tan or does he use bronzer?,199469,COCO_train2014_000000199469.jpg,"[32, 1]"
Why is this man dressed up?,199469,COCO_train2014_000000199469.jpg,"[32, 1]"
What is the man's name?,199469,COCO_train2014_000000199469.jpg,"[32, 1]"
How old is that man?,199469,COCO_train2014_000000199469.jpg,"[32, 1]"
who is he?,199469,COCO_train2014_000000199469.jpg,"[32, 1]"
Is this a historical town?,206467,COCO_train2014_000000206467.jpg,"[1, 3, 15, 7]"
Does that train have a dining car?,206467,COCO_train2014_000000206467.jpg,"[1, 3, 15, 7]"
What kind of locomotive is that?,206467,COCO_train2014_000000206467.jpg,"[1, 3, 15, 7]"
How fast does this train go?,206467,COCO_train2014_000000206467.jpg,"[1, 3, 15, 7]"
Is this old passenger steam engine train still functional?,206467,COCO_train2014_000000206467.jpg,"[1, 3, 15, 7]"
Are they shopping for new phones?,379261,COCO_train2014_000000379261.jpg,"[1, 27, 77]"
Cany anyone look you in the eye anymore?,379261,COCO_train2014_000000379261.jpg,"[1, 27, 77]"
How do these people know each other?,379261,COCO_train2014_000000379261.jpg,"[1, 27, 77]"
Why are  they all on their phones at the same time?,379261,COCO_train2014_000000379261.jpg,"[1, 27, 77]"
What are they buying?,379261,COCO_train2014_000000379261.jpg,"[1, 27, 77]"
Is that bucket for umbrellas?,236350,COCO_train2014_000000236350.jpg,"[28, 47]"
Is that a sun or rain umbrella?,236350,COCO_train2014_000000236350.jpg,"[28, 47]"
What color is that umbrella?,236350,COCO_train2014_000000236350.jpg,"[28, 47]"
Is that an umbrella or a parasol?,236350,COCO_train2014_000000236350.jpg,"[28, 47]"
Is the umbrella trash?,236350,COCO_train2014_000000236350.jpg,"[28, 47]"
Did he jump over you?,480026,COCO_train2014_000000480026.jpg,"[1, 36]"
Is someone completing a snowboard jump?,480026,COCO_train2014_000000480026.jpg,"[1, 36]"
Where is this?,480026,COCO_train2014_000000480026.jpg,"[1, 36]"
What kind of snowboard is that?,480026,COCO_train2014_000000480026.jpg,"[1, 36]"
How high off the ground is the snowboarder?,480026,COCO_train2014_000000480026.jpg,"[1, 36]"
What teams are playing?,44724,COCO_train2014_000000044724.jpg,"[1, 37, 15]"
What teams are playing?,44724,COCO_train2014_000000044724.jpg,"[1, 37, 15]"
Is the woman in red going to trip?,44724,COCO_train2014_000000044724.jpg,"[1, 37, 15]"
Will the woman in red score a point?,44724,COCO_train2014_000000044724.jpg,"[1, 37, 15]"
What's the score in the game?,44724,COCO_train2014_000000044724.jpg,"[1, 37, 15]"
What type of cake is that?,8024,COCO_train2014_000000008024.jpg,"[1, 62, 7]"
What is the girl's name in the photo?,8024,COCO_train2014_000000008024.jpg,"[1, 62, 7]"
Where do you think they bought that cake at?,8024,COCO_train2014_000000008024.jpg,"[1, 62, 7]"
Are those cookies on the plate?,8024,COCO_train2014_000000008024.jpg,"[1, 62, 7]"
Is it good?,8024,COCO_train2014_000000008024.jpg,"[1, 62, 7]"
Why is this person not sitting on the benches?,512625,COCO_train2014_000000512625.jpg,"[64, 1, 62, 15]"
Were you visiting the person in the red chair?,512625,COCO_train2014_000000512625.jpg,"[64, 1, 62, 15]"
Is the woman happy?,512625,COCO_train2014_000000512625.jpg,"[64, 1, 62, 15]"
Is that bench home made?,512625,COCO_train2014_000000512625.jpg,"[64, 1, 62, 15]"
Did you sit on one?,512625,COCO_train2014_000000512625.jpg,"[64, 1, 62, 15]"
Does he make the shot?,321389,COCO_train2014_000000321389.jpg,"[1, 37, 15]"
Why are some of the people not running after the ball?,321389,COCO_train2014_000000321389.jpg,"[1, 37, 15]"
How often do they play?,321389,COCO_train2014_000000321389.jpg,"[1, 37, 15]"
What is the score of the match?,321389,COCO_train2014_000000321389.jpg,"[1, 37, 15]"
What sport are they playing?,321389,COCO_train2014_000000321389.jpg,"[1, 37, 15]"
Why not sit in the chair?,460885,COCO_train2014_000000460885.jpg,"[73, 1, 74, 62]"
Is this how kids play together today?,460885,COCO_train2014_000000460885.jpg,"[73, 1, 74, 62]"
You gave them both a computer?,460885,COCO_train2014_000000460885.jpg,"[73, 1, 74, 62]"
What are the kids working on?,460885,COCO_train2014_000000460885.jpg,"[73, 1, 74, 62]"
Are they playing a video game?,460885,COCO_train2014_000000460885.jpg,"[73, 1, 74, 62]"
Are big trucks allowed downtown?,447795,COCO_train2014_000000447795.jpg,"[8, 1, 3]"
What statue is in the picture?,447795,COCO_train2014_000000447795.jpg,"[8, 1, 3]"
What is that statue behind the truck?,447795,COCO_train2014_000000447795.jpg,"[8, 1, 3]"
Do you know what they were carying?,447795,COCO_train2014_000000447795.jpg,"[8, 1, 3]"
What town is this in?,447795,COCO_train2014_000000447795.jpg,"[8, 1, 3]"
Is the woman reaching for a swing?,571158,COCO_train2014_000000571158.jpg,"[1, 43]"
What's the score in the game?,571158,COCO_train2014_000000571158.jpg,"[1, 43]"
Does she end up hitting the ball?,571158,COCO_train2014_000000571158.jpg,"[1, 43]"
What is her name?,571158,COCO_train2014_000000571158.jpg,"[1, 43]"
How tall is the tennis player?,571158,COCO_train2014_000000571158.jpg,"[1, 43]"
What game are they playing?,403743,COCO_train2014_000000403743.jpg,"[1, 75, 63]"
What video game are they playing?,403743,COCO_train2014_000000403743.jpg,"[1, 75, 63]"
Is this family playing a video game?,403743,COCO_train2014_000000403743.jpg,"[1, 75, 63]"
What game are they playing?,403743,COCO_train2014_000000403743.jpg,"[1, 75, 63]"
What vide,403743,COCO_train2014_000000403743.jpg,"[1, 75, 63]"
Whose bedroom is this?,142051,COCO_train2014_000000142051.jpg,"[65, 85, 62]"
Who are the statues fashioned after?,142051,COCO_train2014_000000142051.jpg,"[65, 85, 62]"
Whose bedroom is this?,142051,COCO_train2014_000000142051.jpg,"[65, 85, 62]"
What is the bed cover made of?,142051,COCO_train2014_000000142051.jpg,"[65, 85, 62]"
Whose the bust on the left of?,142051,COCO_train2014_000000142051.jpg,"[65, 85, 62]"
What kind of boat is that?,99678,COCO_train2014_000000099678.jpg,[9]
Can you sail it yourself?,99678,COCO_train2014_000000099678.jpg,[9]
Is this boat about to sail off?,99678,COCO_train2014_000000099678.jpg,[9]
Where are these boats located?,99678,COCO_train2014_000000099678.jpg,[9]
How deep is that water?,99678,COCO_train2014_000000099678.jpg,[9]
Is this a bus depot?,5313,COCO_train2014_000000005313.jpg,"[1, 4, 6]"
Were all those buses full of tourists?,5313,COCO_train2014_000000005313.jpg,"[1, 4, 6]"
Is anyone waiting for those buses?,5313,COCO_train2014_000000005313.jpg,"[1, 4, 6]"
Why are there so many buses parked in a row?,5313,COCO_train2014_000000005313.jpg,"[1, 4, 6]"
Is this a country in the Pacific Islands?,5313,COCO_train2014_000000005313.jpg,"[1, 4, 6]"
Is that her new bed?,326048,COCO_train2014_000000326048.jpg,"[88, 1, 65]"
Does the little girl know how to make her bed?,326048,COCO_train2014_000000326048.jpg,"[88, 1, 65]"
How old is the child?,326048,COCO_train2014_000000326048.jpg,"[88, 1, 65]"
Does the little girl know how to make her own bed?,326048,COCO_train2014_000000326048.jpg,"[88, 1, 65]"
Did you ever have a toddler sized bed growing up?,326048,COCO_train2014_000000326048.jpg,"[88, 1, 65]"
What else is in the basket?,15897,COCO_train2014_000000015897.jpg,"[88, 1, 62]"
Why is she packing the bear?,15897,COCO_train2014_000000015897.jpg,"[88, 1, 62]"
What is her name?,15897,COCO_train2014_000000015897.jpg,"[88, 1, 62]"
Is she performing a play?,15897,COCO_train2014_000000015897.jpg,"[88, 1, 62]"
Does this woman enjoy dressing in this manner?,15897,COCO_train2014_000000015897.jpg,"[88, 1, 62]"
Is the man eating alone?,28797,COCO_train2014_000000028797.jpg,"[64, 1, 67, 44, 47, 48, 49, 54, 62, 31]"
What's his name?,28797,COCO_train2014_000000028797.jpg,"[64, 1, 67, 44, 47, 48, 49, 54, 62, 31]"
What does the face of the man look like who is holding silverware?,28797,COCO_train2014_000000028797.jpg,"[64, 1, 67, 44, 47, 48, 49, 54, 62, 31]"
What is he eating?,28797,COCO_train2014_000000028797.jpg,"[64, 1, 67, 44, 47, 48, 49, 54, 62, 31]"
Is that an expensive restaurant?,28797,COCO_train2014_000000028797.jpg,"[64, 1, 67, 44, 47, 48, 49, 54, 62, 31]"
What book is she going to read?,189915,COCO_train2014_000000189915.jpg,"[1, 2, 15, 84, 31]"
Did she enjoy the book?,189915,COCO_train2014_000000189915.jpg,"[1, 2, 15, 84, 31]"
What book is the lady holding?,189915,COCO_train2014_000000189915.jpg,"[1, 2, 15, 84, 31]"
Can you translate the title of her book?,189915,COCO_train2014_000000189915.jpg,"[1, 2, 15, 84, 31]"
what book is she reading?,189915,COCO_train2014_000000189915.jpg,"[1, 2, 15, 84, 31]"
Is this guy walking his dog to work?,189129,COCO_train2014_000000189129.jpg,"[32, 1, 3, 8, 77, 18]"
What street is that?,189129,COCO_train2014_000000189129.jpg,"[32, 1, 3, 8, 77, 18]"
What companies let you bring your dog to work?,189129,COCO_train2014_000000189129.jpg,"[32, 1, 3, 8, 77, 18]"
What is the man holding?,189129,COCO_train2014_000000189129.jpg,"[32, 1, 3, 8, 77, 18]"
Do you think this man is stressed out?,189129,COCO_train2014_000000189129.jpg,"[32, 1, 3, 8, 77, 18]"
What anniversary is the cake commemorating?,141785,COCO_train2014_000000141785.jpg,"[32, 1, 67, 49, 61]"
What was the occasion?,141785,COCO_train2014_000000141785.jpg,"[32, 1, 67, 49, 61]"
Was this on a cruise?,141785,COCO_train2014_000000141785.jpg,"[32, 1, 67, 49, 61]"
What are they celebrating in this image?,141785,COCO_train2014_000000141785.jpg,"[32, 1, 67, 49, 61]"
What are these people celebrating?,141785,COCO_train2014_000000141785.jpg,"[32, 1, 67, 49, 61]"
How old is the baby elephant to the left?,136078,COCO_train2014_000000136078.jpg,[22]
Are those elephants real?,136078,COCO_train2014_000000136078.jpg,[22]
How old is the baby elephant?,136078,COCO_train2014_000000136078.jpg,[22]
Are those elephants in a zoo?,136078,COCO_train2014_000000136078.jpg,[22]
What species of elephant is that?,136078,COCO_train2014_000000136078.jpg,[22]
Are these goats or sheep?,468891,COCO_train2014_000000468891.jpg,[20]
What breed are they?,468891,COCO_train2014_000000468891.jpg,[20]
What kind of sheep are those?,468891,COCO_train2014_000000468891.jpg,[20]
Why do those ram have such weird fur,468891,COCO_train2014_000000468891.jpg,[20]
What kind of goats are these?,468891,COCO_train2014_000000468891.jpg,[20]
What kind of kite is that?,513810,COCO_train2014_000000513810.jpg,"[1, 38]"
Where is the flying that kite?,513810,COCO_train2014_000000513810.jpg,"[1, 38]"
Is this man having fun with the kite?,513810,COCO_train2014_000000513810.jpg,"[1, 38]"
What is that green?,513810,COCO_train2014_000000513810.jpg,"[1, 38]"
Where is this?,513810,COCO_train2014_000000513810.jpg,"[1, 38]"
What is the old man doing?,230756,COCO_train2014_000000230756.jpg,"[1, 2, 44, 77, 15, 31]"
What are they waiting for?,230756,COCO_train2014_000000230756.jpg,"[1, 2, 44, 77, 15, 31]"
How old is this picture?,230756,COCO_train2014_000000230756.jpg,"[1, 2, 44, 77, 15, 31]"
Why does this old guy dress like he's 20?,230756,COCO_train2014_000000230756.jpg,"[1, 2, 44, 77, 15, 31]"
Is that girl using a cell phone?,230756,COCO_train2014_000000230756.jpg,"[1, 2, 44, 77, 15, 31]"
Why does she have that look on her face?,81463,COCO_train2014_000000081463.jpg,"[1, 77]"
Is she angry at the person on the phone?,81463,COCO_train2014_000000081463.jpg,"[1, 77]"
Why does she look upset?,81463,COCO_train2014_000000081463.jpg,"[1, 77]"
Who is she talking to?,81463,COCO_train2014_000000081463.jpg,"[1, 77]"
Who is the girl talking to?,81463,COCO_train2014_000000081463.jpg,"[1, 77]"
Are these boys brothers?,9895,COCO_train2014_000000009895.jpg,"[1, 2, 37, 39, 13]"
How old is he?,9895,COCO_train2014_000000009895.jpg,"[1, 2, 37, 39, 13]"
Is he playing wiffle ball?,9895,COCO_train2014_000000009895.jpg,"[1, 2, 37, 39, 13]"
Where is this complex located?,9895,COCO_train2014_000000009895.jpg,"[1, 2, 37, 39, 13]"
Is this boy a good batter?,9895,COCO_train2014_000000009895.jpg,"[1, 2, 37, 39, 13]"
How old is that baby/,506988,COCO_train2014_000000506988.jpg,"[1, 44, 47, 79, 81, 50, 51, 52]"
How old is he?,506988,COCO_train2014_000000506988.jpg,"[1, 44, 47, 79, 81, 50, 51, 52]"
What is she eating?,506988,COCO_train2014_000000506988.jpg,"[1, 44, 47, 79, 81, 50, 51, 52]"
How old is the little girl?,506988,COCO_train2014_000000506988.jpg,"[1, 44, 47, 79, 81, 50, 51, 52]"
What is the baby eating?,506988,COCO_train2014_000000506988.jpg,"[1, 44, 47, 79, 81, 50, 51, 52]"
What video game is she playing?,426776,COCO_train2014_000000426776.jpg,"[1, 67, 75, 47, 18, 88, 27, 63]"
What game is she playing on the wii?,426776,COCO_train2014_000000426776.jpg,"[1, 67, 75, 47, 18, 88, 27, 63]"
How old is this woman?,426776,COCO_train2014_000000426776.jpg,"[1, 67, 75, 47, 18, 88, 27, 63]"
Which Wii game is she setting up?,426776,COCO_train2014_000000426776.jpg,"[1, 67, 75, 47, 18, 88, 27, 63]"
What game is she playing?,426776,COCO_train2014_000000426776.jpg,"[1, 67, 75, 47, 18, 88, 27, 63]"
Why are the women being filmed?,562845,COCO_train2014_000000562845.jpg,"[1, 34]"
